n_parameters,computation_time,objective_value,test_case,elec-resistance,memb-cond-correction,alpha-c,B_ch,ionomer-cond-corr,i0-c,Sh,E-act-ca,memb-cond-exp,memb-equiv-weight,gdl-thermal-cond,memb-E-act-cond,gamma-c,memb-abs-constant,ix-corr,ionomer-cond-exp,gdl-eff-diff-ratio,memb-thickness,tcr,gdl-thickness,gdl-abs-perm,pt-loading,ionomer-E-act-cond,memb-water-diff,ic-ratio,radius-carbon,ecsa
1,0.1366558074951172,0.9543219716953134,1,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.11525583267211914,1.014740922000176,2,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.11781573295593262,0.6496319577603464,3,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.11452317237854004,0.7424725194317232,4,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.11913275718688965,0.9542238034084296,5,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.1201181411743164,0.7800776813480121,6,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.11219906806945801,1.0079776785378594,7,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.11677789688110352,1.0197000509547094,8,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.11521577835083008,1.007875626132708,9,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.1779351234436035,0.0012039342636071646,1,3.677815061613063e-06,49.999999999999986,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.052262783050537,0.0011046995526810815,2,3.611550985249512e-06,49.999999999999986,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.9959769248962402,0.0011404120464260556,3,3.6256470966552446e-06,49.999999999999986,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.7387001514434814,0.001150822058433239,4,3.800618855897599e-06,49.999999999999986,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.2880377769470215,0.0012179706857085337,5,3.7263490681592726e-06,49.999999999999986,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.018385887145996,0.0012430251154555256,6,3.7004464232665178e-06,49.999999999999986,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.9793381690979004,0.001106018109657209,7,3.6106900112902336e-06,49.999999999999986,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.2061429023742676,0.001205720394349468,8,3.670482663135245e-06,49.999999999999986,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.1847851276397705,0.0011216150922283839,9,3.6599416126203805e-06,49.999999999999986,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.2474339008331299,0.0005618943421910264,1,3.2949390399271524e-06,49.999999999999986,0.9113156417096373,,,,,,,,,,,,,,,,,,,,,,,,
3,1.243638038635254,0.0004975441968938149,2,3.2423335296571877e-06,49.999999999999986,0.9132167768637782,,,,,,,,,,,,,,,,,,,,,,,,
3,1.2770769596099854,0.00044909306847508294,3,3.2450492745223467e-06,49.999999999999986,0.9076107002644547,,,,,,,,,,,,,,,,,,,,,,,,
3,1.8339879512786865,0.00045369195790450614,4,3.416624269416943e-06,49.999999999999986,0.9083353969158737,,,,,,,,,,,,,,,,,,,,,,,,
3,1.2879328727722168,0.0005509878039756999,5,3.3416908493388706e-06,49.999999999999986,0.9100280280536346,,,,,,,,,,,,,,,,,,,,,,,,
3,1.264064073562622,0.0005659427388915908,6,3.304832625711514e-06,49.999999999999986,0.9091744338624261,,,,,,,,,,,,,,,,,,,,,,,,
3,1.493643045425415,0.0005120804398524923,7,3.2387365845983353e-06,49.999999999999986,0.9138426452304068,,,,,,,,,,,,,,,,,,,,,,,,
3,1.543280839920044,0.0005607059822489389,8,3.2918571055703246e-06,49.999999999999986,0.9111594531601944,,,,,,,,,,,,,,,,,,,,,,,,
3,1.3623931407928467,0.0005216862189480897,9,3.2884963634533883e-06,49.999999999999986,0.9140106915239226,,,,,,,,,,,,,,,,,,,,,,,,
4,2.666562080383301,0.00041702599932087845,1,3.4979209574352654e-06,37.26665356634931,0.9178512560079386,1.7755880501505883,,,,,,,,,,,,,,,,,,,,,,,
4,1.7818989753723145,0.00037822853258249225,2,3.515188160793486e-06,39.328859288439,0.9164612728985184,1.7173668274011034,,,,,,,,,,,,,,,,,,,,,,,
4,1.8738596439361572,0.00025976642494058373,3,3.286617754967413e-06,14.661670941683022,0.9604516916418638,2.5451663640760995,,,,,,,,,,,,,,,,,,,,,,,
4,2.201496124267578,0.00039026262508344296,4,3.540122011290957e-06,42.89353297807898,0.9104805471869191,1.5042481033249349,,,,,,,,,,,,,,,,,,,,,,,
4,2.412130117416382,0.00041947803938482205,5,3.535936591667765e-06,37.87105419677007,0.9162931041444153,1.776956577689301,,,,,,,,,,,,,,,,,,,,,,,
4,2.046274185180664,0.00042508406855177775,6,3.5168209465925143e-06,38.02275395603166,0.9165369056210434,1.774769726201,,,,,,,,,,,,,,,,,,,,,,,
4,2.5909738540649414,0.00039708836447767426,7,3.4820516247289726e-06,37.84140469483425,0.9174011692367756,1.717136831742201,,,,,,,,,,,,,,,,,,,,,,,
4,1.9867641925811768,0.0004139019354461324,8,3.581350090737266e-06,39.471264423283365,0.9166063003531643,1.7710291546652561,,,,,,,,,,,,,,,,,,,,,,,
4,2.8212389945983887,0.0003962165798756371,9,3.5675200293318945e-06,40.08411493963091,0.9166522235443545,1.7245677059326825,,,,,,,,,,,,,,,,,,,,,,,
5,2.853245735168457,0.0003754268581366128,1,3.5343562033285455e-06,38.61183854541142,0.9587956036251241,1.9133729697440285,0.24873568166967128,,,,,,,,,,,,,,,,,,,,,,
5,3.618591070175171,0.0003445662272872767,2,3.5495903306046114e-06,40.627706625562354,0.954503561527976,1.8665265666705717,0.27229036591613703,,,,,,,,,,,,,,,,,,,,,,
5,2.598940849304199,0.00023072801686906604,3,3.3378103358752166e-06,17.02141493604111,0.9983122290654041,2.5507363262726246,0.21130470832817705,,,,,,,,,,,,,,,,,,,,,,
5,4.059185266494751,0.00034491587779195626,4,3.6103250818680917e-06,41.906846271715104,1.0,1.9966301026507995,0.10630524880089404,,,,,,,,,,,,,,,,,,,,,,
5,4.438533067703247,0.0003770990935957301,5,3.5914467967762167e-06,39.73389265041075,0.9583867580303636,1.9301493854210061,0.24435240533998345,,,,,,,,,,,,,,,,,,,,,,
5,4.080819129943848,0.0003544541109131065,6,3.550990922672995e-06,42.7300098619107,0.9945629454145426,1.948602252855392,0.10989195494616824,,,,,,,,,,,,,,,,,,,,,,
5,3.1260879039764404,0.00035752982548696387,7,3.5240241837832173e-06,38.39197128546177,0.9587678461706362,1.8663167081596252,0.2619849741738081,,,,,,,,,,,,,,,,,,,,,,
5,3.725456953048706,0.00037699354835483403,8,3.609435832812891e-06,41.304145352916436,0.9508116041387797,1.8665292952937143,0.3051245970615393,,,,,,,,,,,,,,,,,,,,,,
5,5.162106275558472,0.00031246136882717886,9,3.6024374251138947e-06,19.49335132089685,0.9612024470335809,2.797955105320672,1.9023453316597267,,,,,,,,,,,,,,,,,,,,,,
6,5.487223148345947,0.0003330989527184819,1,3.479978926344842e-06,39.88801427646331,0.8058196564416962,1.7830988363871436,0.43277883069376116,0.0015607489911146797,,,,,,,,,,,,,,,,,,,,,
6,5.229036092758179,0.00031104688109072424,2,3.5114662628134498e-06,40.9141233879966,0.8189903459784164,1.7815532457319063,0.44893082874049217,0.0012504016546110155,,,,,,,,,,,,,,,,,,,,,
6,9.192293167114258,0.00022785647352439805,3,3.3005370494750957e-06,16.481002025285086,0.948885791975818,2.5391078951970423,0.2711144349506866,0.00042945674974526467,,,,,,,,,,,,,,,,,,,,,
6,4.187212944030762,0.0003200462060309175,4,3.5265113935948274e-06,43.343337640454614,0.8003084253484883,1.6212313130536113,0.5232164668099878,0.0014886624789415934,,,,,,,,,,,,,,,,,,,,,
6,5.978845834732056,0.0003400547696954659,5,3.530441978525359e-06,40.947917990310174,0.814661523250872,1.7859356304216236,0.4160732076260087,0.0013846411469933947,,,,,,,,,,,,,,,,,,,,,
6,5.867754936218262,0.0003362607605884707,6,3.497103448975896e-06,41.030308321183135,0.817197429918103,1.795039195766359,0.3477186016610567,0.0014080171615055157,,,,,,,,,,,,,,,,,,,,,
6,7.588212013244629,0.00033004513700224186,7,3.4798746845508242e-06,39.35702190246684,0.8282587886510944,1.781349123373284,0.43187126119955943,0.0011465317346455305,,,,,,,,,,,,,,,,,,,,,
6,6.435441017150879,0.00033932091342633495,8,3.5624764664101056e-06,41.978648359909585,0.81774189595286,1.7819920889726582,0.4260273935484792,0.0013322369470158092,,,,,,,,,,,,,,,,,,,,,
6,5.3320488929748535,0.0003236440487566206,9,3.5494067789740795e-06,42.459599254642306,0.8035656304912825,1.7245517782447528,0.4869321718726489,0.0015325913042965446,,,,,,,,,,,,,,,,,,,,,
7,7.927357912063599,0.0003489942793942123,1,3.378840084106279e-06,16.972473407616985,0.9648704508638454,2.7219461168384376,0.21051156115357378,0.00043081351723765163,9.999999999999998,,,,,,,,,,,,,,,,,,,,
7,9.64198923110962,0.00032954073301873444,2,3.4350083007650217e-06,17.470567212204063,0.9721842544179761,2.7143407803837825,0.21714658271833415,0.00037461849628230395,9.999999999999998,,,,,,,,,,,,,,,,,,,,
7,11.75126600265503,0.00016624876971149728,3,3.402872768759772e-06,30.433128965107194,0.8759641807027514,1.6707949046706339,0.4100754288182721,0.0007382636264419036,0.8375693812846272,,,,,,,,,,,,,,,,,,,,
